d,agent_energy0,pred_energy0,arm,seed,outcome,event_time,censored_at_10s,steps_run,min_separation,min_separation_time,time_chase,time_circle,time_no_target,time_sleep,time_unidentified,predicate_mismatches,decision_steps,first_pred_perception_loss,first_sleep,first_wake_after_sleep,first_below_sprint_threshold,first_sprint_clamp,first_circle,first_chase,sleep_agent_energy,sleep_separation,sleep_escape_displacement,sleep_agent_energy_ge_20pct,survived_until_pred_sleep,final_t,final_agent_energy,final_separation,final_escape_displacement,final_pred_energy,pred_asleep_at_end,agent_energy_used,agent_move_cost,agent_turn_cost,agent_drain_derived,pred_displacement,pred_displacement_along_escape,pred_energy_used,runtime_sec,trajectory_digest_norng,trajectory_digest,validity
120,150,200,S0,1,captured,0.8,False,8,0.0,0.8,0.5,0.3,0,0,0,0,8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,0.4,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,0.8,,,-0.0,200.0,False,0.7999999999999545,0.0,0.0,0.7999999999999545,120.0,120.0,0.0,0.019571000011637807,f3ccdbecc16706b6,a439525432db2e1b,valid
120,150,200,A10,1,captured,2.2,False,22,10.0,2.2,2.2,0,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.699999999999875,11.0,0.5,2.199999999999875,330.0,330.0,0.0,0.04158229997847229,f9dbb2b876193224,3f9d9da0ad2c353d,valid
120,150,200,F10,1,captured,2.2,False,22,10.0,2.2,1.3,0.9,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,1.0,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.199999999999875,11.0,0.0,2.199999999999875,330.0,330.0,0.0,0.04170470009557903,4e22a79908e4856e,1f122cb34fdf1167,valid
120,150,200,A15,1,captured,3.8,False,38,10.0,3.8,3.8,0,0,0,0,0,38,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.7,1.7,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,3.8,,,460.0,189.79999999999993,False,63.299999999999784,59.0,0.5,3.799999999999784,570.0,570.0,10.200000000000074,0.0667185999918729,7e3e77ca8ed6e7f5,ddaafb09c66bb3ed,valid
120,150,200,F15,1,captured,3.9,False,39,10.0,3.9,1.3,2.6,0,0,0,0,39,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,0.1,2.7,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,3.9,,,475.0,184.64999999999992,False,65.89999999999978,62.0,0.0,3.8999999999997783,585.0,585.0,15.35000000000008,0.08681490004528314,363a8e22a8262ec5,85dd148cb8fc6d00,valid
120,150,200,A20,1,captured,4.0,False,40,10.0,4.0,4.0,0,0,0,0,0,40,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.0,1.0,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,4.0,,,490.0,178.49999999999994,False,69.49999999999977,65.0,0.5,3.9999999999997726,600.0,600.0,21.500000000000057,0.08134479995351285,10850596eab8b865,b010c41e9172b810,valid
120,150,200,F20,1,captured,4.0,False,40,10.0,4.0,1.3,2.7,0,0,0,0,40,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.0,1.0,0.1,2.8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,4.0,,,490.0,178.99999999999994,False,68.99999999999977,65.0,0.0,3.9999999999997726,600.0,600.0,21.000000000000057,0.1268819000106305,71455c0a8fa0bd93,5b417a1b787df837,valid
120,150,200,S0,2,captured,0.8,False,8,0.0,0.8,0.5,0.3,0,0,0,0,8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,0.4,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,0.8,,,-0.0,200.0,False,0.7999999999999545,0.0,0.0,0.7999999999999545,120.0,120.0,0.0,0.014946100069209933,f3ccdbecc16706b6,f8788d3f63069544,valid
120,150,200,A10,2,captured,2.2,False,22,10.0,2.2,2.2,0,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.699999999999875,11.0,0.5,2.199999999999875,330.0,330.0,0.0,0.04634800006169826,f9dbb2b876193224,aeea8601459eb15e,valid
120,150,200,F10,2,captured,2.2,False,22,10.0,2.2,1.3,0.9,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,1.0,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.199999999999875,11.0,0.0,2.199999999999875,330.0,330.0,0.0,0.055200900067575276,4e22a79908e4856e,8b20956646da99a2,valid
120,150,200,A15,2,captured,3.8,False,38,10.0,3.8,3.8,0,0,0,0,0,38,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.7,1.7,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,3.8,,,460.0,189.79999999999993,False,63.299999999999784,59.0,0.5,3.799999999999784,570.0,570.0,10.200000000000074,0.8053467000136152,7e3e77ca8ed6e7f5,1f8116bf363cb830,valid
120,150,200,F15,2,captured,3.9,False,39,10.0,3.9,1.3,2.6,0,0,0,0,39,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,0.1,2.7,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,3.9,,,475.0,184.64999999999992,False,65.89999999999978,62.0,0.0,3.8999999999997783,585.0,585.0,15.35000000000008,0.10841440001968294,363a8e22a8262ec5,a72bf7d352c0b2d3,valid
120,150,200,A20,2,captured,4.0,False,40,10.0,4.0,4.0,0,0,0,0,0,40,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.0,1.0,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,4.0,,,490.0,178.49999999999994,False,69.49999999999977,65.0,0.5,3.9999999999997726,600.0,600.0,21.500000000000057,0.10126819997094572,10850596eab8b865,e9d1ee52aa4417e2,valid
120,150,200,F20,2,captured,4.0,False,40,10.0,4.0,1.3,2.7,0,0,0,0,40,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.0,1.0,0.1,2.8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,4.0,,,490.0,178.99999999999994,False,68.99999999999977,65.0,0.0,3.9999999999997726,600.0,600.0,21.000000000000057,0.11012430000118911,71455c0a8fa0bd93,15b6007221d17a98,valid
120,300,101,S0,0,captured,0.8,False,8,0.0,0.8,0.5,0.3,0,0,0,0,8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,0.4,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,0.8,,,-0.0,200.0,False,0.8000000000001819,0.0,0.0,0.8000000000001819,120.0,120.0,-99.0,0.017191299935802817,c2e35e868eb93b8f,90897c28a8828842,valid
120,300,101,A10,0,captured,2.2,False,22,10.0,2.2,2.2,0,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.7000000000005,11.0,0.5,2.2000000000005002,330.0,330.0,-99.0,0.034793500090017915,51fc0a1ae344b5a9,c79924e744af34a1,valid
120,300,101,F10,0,captured,2.2,False,22,10.0,2.2,1.3,0.9,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,1.0,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.2000000000005,11.0,0.0,2.2000000000005002,330.0,330.0,-99.0,0.04227989993523806,af6f0d35c42836ca,9d046e73cd6b5846,valid
120,300,101,A15,0,survived_horizon,,True,100,120,0.0,5.3,0,4.3,0.4,0,0,96,5.4,9.6,not observed before death/horizon,6.6,6.6,not observed before death/horizon,0.1,79.40000000000015,262.9516192939375,1285.0,False,True,10.0,77.00000000000017,302.63668313955833,1325.0,11.83068072595254,True,222.99999999999983,212.5,0.5,9.99999999999983,1144.977555181069,1144.4324013448804,89.16931927404747,0.14169499999843538,c7f4be0d00d3d226,f5f8a826ff569f10,valid
120,300,101,F15,0,survived_horizon,,True,100,120,0.0,0,5.3,4.3,0.4,0,0,96,5.4,9.6,not observed before death/horizon,6.6,6.6,0.1,not observed before death/horizon,79.90000000000015,262.9516192939375,1285.0,False,True,10.0,77.50000000000017,302.63668313955833,1325.0,11.83068072595254,True,222.49999999999983,212.5,0.0,9.99999999999983,1144.977555181069,1144.4324013448804,89.16931927404747,0.16908120003063232,52c025b0f8af7672,8a8db510b2fdbed0,valid
120,300,101,A20,0,survived_horizon,,True,100,120,0.0,2.2,0,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,59.50000000000031,303.2221727270759,1360.0,1.375255250898814,False,240.4999999999997,230.0,0.5,9.999999999999687,1179.616371981017,1179.037533450111,99.62474474910118,0.15269810007885098,7285796d673de27a,837754dc2ca6094c,valid
120,300,101,F20,0,survived_horizon,,True,100,120,0.0,0,2.2,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,60.00000000000032,303.2221727270759,1360.0,1.375255250898814,False,239.9999999999997,230.0,0.0,9.999999999999687,1179.616371981017,1179.037533450111,99.62474474910118,0.16459639999084175,5fce5b3e7be9db5d,b60bd484477f5a27,valid
120,300,101,S0,1,captured,0.8,False,8,0.0,0.8,0.5,0.3,0,0,0,0,8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,0.4,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,0.8,,,-0.0,200.0,False,0.8000000000001819,0.0,0.0,0.8000000000001819,120.0,120.0,-99.0,0.01649750000797212,c2e35e868eb93b8f,7803fe82e6334b03,valid
120,300,101,A10,1,captured,2.2,False,22,10.0,2.2,2.2,0,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.7000000000005,11.0,0.5,2.2000000000005002,330.0,330.0,-99.0,0.03569470008369535,51fc0a1ae344b5a9,6c992bc18abf27fc,valid
120,300,101,F10,1,captured,2.2,False,22,10.0,2.2,1.3,0.9,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,1.0,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.2000000000005,11.0,0.0,2.2000000000005002,330.0,330.0,-99.0,0.03902120003476739,af6f0d35c42836ca,1d131d5a40d93b70,valid
120,300,101,A15,1,survived_horizon,,True,100,120,0.0,5.3,0,4.3,0.4,0,0,96,5.4,9.6,not observed before death/horizon,6.6,6.6,not observed before death/horizon,0.1,79.40000000000015,286.92505415588374,1285.0,False,True,10.0,77.00000000000017,324.6142783363097,1325.0,11.857328928192665,True,222.99999999999983,212.5,0.5,9.99999999999983,1141.4790521148661,1136.8944625319205,89.14267107180734,0.15075060003437102,3e153a61bc3c884f,8ea793dd8390bf95,valid
120,300,101,F15,1,survived_horizon,,True,100,120,0.0,0,5.3,4.3,0.4,0,0,96,5.4,9.6,not observed before death/horizon,6.6,6.6,0.1,not observed before death/horizon,79.90000000000015,286.92505415588374,1285.0,False,True,10.0,77.50000000000017,324.6142783363097,1325.0,11.857328928192665,True,222.49999999999983,212.5,0.0,9.99999999999983,1141.4790521148661,1136.8944625319205,89.14267107180734,0.19516989996191114,8ece71bf2428a00c,77023769e35922ff,valid
120,300,101,A20,1,survived_horizon,,True,100,120,0.0,2.2,0,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,59.50000000000031,434.8744435096596,1360.0,1.3439914278135567,False,240.4999999999997,230.0,0.5,9.999999999999687,1170.368453539646,1138.8670727780225,99.65600857218644,0.1836951000150293,828b18d94cb5ea1e,3308ac413dbd69aa,valid
120,300,101,F20,1,survived_horizon,,True,100,120,0.0,0,2.2,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,60.00000000000032,434.8744435096596,1360.0,1.3439914278135567,False,239.9999999999997,230.0,0.0,9.999999999999687,1170.368453539646,1138.8670727780225,99.65600857218644,0.18821779999416322,749b96fb078263a8,43674a7d1f372c5f,valid
120,300,101,S0,2,captured,0.8,False,8,0.0,0.8,0.5,0.3,0,0,0,0,8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,0.4,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,0.8,,,-0.0,200.0,False,0.8000000000001819,0.0,0.0,0.8000000000001819,120.0,120.0,-99.0,0.01890969998203218,c2e35e868eb93b8f,ebf9bb0144b1460d,valid
120,300,101,A10,2,captured,2.2,False,22,10.0,2.2,2.2,0,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.7000000000005,11.0,0.5,2.2000000000005002,330.0,330.0,-99.0,0.043478599982336164,51fc0a1ae344b5a9,deb222b6afffb5e5,valid
120,300,101,F10,2,captured,2.2,False,22,10.0,2.2,1.3,0.9,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,1.0,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.2000000000005,11.0,0.0,2.2000000000005002,330.0,330.0,-99.0,0.05726209993008524,af6f0d35c42836ca,a5db4d5607cb86dd,valid
120,300,101,A15,2,survived_horizon,,True,100,120,0.0,5.3,0,4.3,0.4,0,0,96,5.4,9.6,not observed before death/horizon,6.6,6.6,not observed before death/horizon,0.1,79.40000000000015,293.90964912801434,1285.0,False,True,10.0,77.00000000000017,331.2744021250408,1325.0,11.856023283500239,True,222.99999999999983,212.5,0.5,9.99999999999983,1138.4609053664,1133.001904340616,89.14397671649976,0.22614109993446618,97577f04105cf108,d8e3847e179add3d,valid
120,300,101,F15,2,survived_horizon,,True,100,120,0.0,0,5.3,4.3,0.4,0,0,96,5.4,9.6,not observed before death/horizon,6.6,6.6,0.1,not observed before death/horizon,79.90000000000015,293.90964912801434,1285.0,False,True,10.0,77.50000000000017,331.2744021250408,1325.0,11.856023283500239,True,222.49999999999983,212.5,0.0,9.99999999999983,1138.4609053664,1133.001904340616,89.14397671649976,0.1679903999902308,361449c5b589608a,f85de0300228717e,valid
120,300,101,A20,2,survived_horizon,,True,100,120,0.0,2.2,0,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,59.50000000000031,327.6225360640269,1360.0,1.3554982952703414,False,240.4999999999997,230.0,0.5,9.999999999999687,1157.7383708866187,1156.5613544885734,99.64450170472966,0.16613969998434186,7656aa268467bb20,ec0a75be0b3675f7,valid
120,300,101,F20,2,survived_horizon,,True,100,120,0.0,0,2.2,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,60.00000000000032,327.6225360640269,1360.0,1.3554982952703414,False,239.9999999999997,230.0,0.0,9.999999999999687,1157.7383708866187,1156.5613544885734,99.64450170472966,0.144156499998644,573b0053cc0533ea,fdf630df71b4f478,valid
120,300,200,S0,0,captured,0.8,False,8,0.0,0.8,0.5,0.3,0,0,0,0,8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,0.4,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,0.8,,,-0.0,200.0,False,0.8000000000001819,0.0,0.0,0.8000000000001819,120.0,120.0,0.0,0.021759600029326975,c066aefb9ac3251d,07dde06560103c14,valid
120,300,200,A10,0,captured,2.2,False,22,10.0,2.2,2.2,0,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.7000000000005,11.0,0.5,2.2000000000005002,330.0,330.0,0.0,0.04699910001363605,390cdc6eeec0c9cb,442dea7560258704,valid
120,300,200,F10,0,captured,2.2,False,22,10.0,2.2,1.3,0.9,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,1.0,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.2000000000005,11.0,0.0,2.2000000000005002,330.0,330.0,0.0,0.03300900000613183,46aa772664df9b30,e463b22bfb0fb744,valid
120,300,200,A15,0,survived_horizon,,True,100,93.0,10.0,10.0,0,0,0,0,0,100,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,6.6,6.6,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,77.00000000000017,93.0,1325.0,18.9999999999998,False,222.99999999999983,212.5,0.5,9.99999999999983,1352.0,1352.0,181.0000000000002,0.17854110000189394,15c8456a9943dceb,47580ad3ce75203a,valid
120,300,200,F15,0,survived_horizon,,True,100,93.0,10.0,0,10.0,0,0,0,0,100,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,6.6,6.6,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,77.50000000000017,93.0,1325.0,18.9999999999998,False,222.49999999999983,212.5,0.0,9.99999999999983,1352.0,1352.0,181.0000000000002,0.2455496999900788,6532f8b5154610e2,af3bff543b2219c1,valid
120,300,200,A20,0,survived_horizon,,True,100,120,0.0,2.2,0,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,59.50000000000031,303.2221727270759,1360.0,100.37525525089832,False,240.4999999999997,230.0,0.5,9.999999999999687,1179.616371981017,1179.037533450111,99.62474474910168,0.16816300002392381,ebd1e3979f1dcb3e,1498b75261a7370d,valid
120,300,200,F20,0,survived_horizon,,True,100,120,0.0,0,2.2,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,60.00000000000032,303.2221727270759,1360.0,100.37525525089832,False,239.9999999999997,230.0,0.0,9.999999999999687,1179.616371981017,1179.037533450111,99.62474474910168,0.16634410002734512,9b159af9ddd972c6,6cade0f079368fd7,valid
120,300,200,S0,1,captured,0.8,False,8,0.0,0.8,0.5,0.3,0,0,0,0,8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,0.4,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,0.8,,,-0.0,200.0,False,0.8000000000001819,0.0,0.0,0.8000000000001819,120.0,120.0,0.0,0.015645000035874546,c066aefb9ac3251d,01f1d583789f7c63,valid
120,300,200,A10,1,captured,2.2,False,22,10.0,2.2,2.2,0,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.7000000000005,11.0,0.5,2.2000000000005002,330.0,330.0,0.0,0.08845409995410591,390cdc6eeec0c9cb,c8fef2254f13ef7f,valid
120,300,200,F10,1,captured,2.2,False,22,10.0,2.2,1.3,0.9,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,1.0,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.2000000000005,11.0,0.0,2.2000000000005002,330.0,330.0,0.0,0.038055600016377866,46aa772664df9b30,18e065345f63d76b,valid
120,300,200,A15,1,survived_horizon,,True,100,93.0,10.0,10.0,0,0,0,0,0,100,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,6.6,6.6,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,77.00000000000017,93.0,1325.0,18.9999999999998,False,222.99999999999983,212.5,0.5,9.99999999999983,1352.0,1352.0,181.0000000000002,0.17059390002395958,15c8456a9943dceb,cf92eac4cdf9f2fe,valid
120,300,200,F15,1,survived_horizon,,True,100,93.0,10.0,0,10.0,0,0,0,0,100,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,6.6,6.6,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,77.50000000000017,93.0,1325.0,18.9999999999998,False,222.49999999999983,212.5,0.0,9.99999999999983,1352.0,1352.0,181.0000000000002,0.15865909995045513,6532f8b5154610e2,dc47f5a8a1cc5acc,valid
120,300,200,A20,1,survived_horizon,,True,100,120,0.0,2.2,0,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,59.50000000000031,434.8744435096596,1360.0,100.34399142781308,False,240.4999999999997,230.0,0.5,9.999999999999687,1170.368453539646,1138.8670727780225,99.65600857218692,0.157931900001131,6f18908cd8818837,d7dd9681b6a92bd5,valid
120,300,200,F20,1,survived_horizon,,True,100,120,0.0,0,2.2,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,60.00000000000032,434.8744435096596,1360.0,100.34399142781308,False,239.9999999999997,230.0,0.0,9.999999999999687,1170.368453539646,1138.8670727780225,99.65600857218692,0.14726579992566258,79ef8c0461cb47eb,7553e11ec6cad7c5,valid
120,300,200,S0,2,captured,0.8,False,8,0.0,0.8,0.5,0.3,0,0,0,0,8,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,0.4,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,0.8,,,-0.0,200.0,False,0.8000000000001819,0.0,0.0,0.8000000000001819,120.0,120.0,0.0,0.024690199992619455,c066aefb9ac3251d,adbe734175fd2e0e,valid
120,300,200,A10,2,captured,2.2,False,22,10.0,2.2,2.2,0,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.7000000000005,11.0,0.5,2.2000000000005002,330.0,330.0,0.0,0.04149659990798682,390cdc6eeec0c9cb,baebfac9195965c7,valid
120,300,200,F10,2,captured,2.2,False,22,10.0,2.2,1.3,0.9,0,0,0,0,22,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,0.1,1.0,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,2.2,,,220.0,200.0,False,13.2000000000005,11.0,0.0,2.2000000000005002,330.0,330.0,0.0,0.03661459998693317,46aa772664df9b30,ec214f95148e9c8d,valid
120,300,200,A15,2,survived_horizon,,True,100,93.0,10.0,10.0,0,0,0,0,0,100,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,6.6,6.6,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,77.00000000000017,93.0,1325.0,18.9999999999998,False,222.99999999999983,212.5,0.5,9.99999999999983,1352.0,1352.0,181.0000000000002,0.17808209999930114,15c8456a9943dceb,aab46eb10e6ca4d3,valid
120,300,200,F15,2,survived_horizon,,True,100,93.0,10.0,0,10.0,0,0,0,0,100,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,6.6,6.6,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,77.50000000000017,93.0,1325.0,18.9999999999998,False,222.49999999999983,212.5,0.0,9.99999999999983,1352.0,1352.0,181.0000000000002,0.21598550002090633,6532f8b5154610e2,4de38aec8480c908,valid
120,300,200,A20,2,survived_horizon,,True,100,120,0.0,2.2,0,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,not observed before death/horizon,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,59.50000000000031,327.6225360640269,1360.0,100.35549829526983,False,240.4999999999997,230.0,0.5,9.999999999999687,1157.7383708866187,1156.5613544885734,99.64450170473017,0.19133140007033944,2eb5fe2061aeb9e4,71a42d75bb6bb72a,valid
120,300,200,F20,2,survived_horizon,,True,100,120,0.0,0,2.2,7.8,0,0,0,100,2.3,not observed before death/horizon,not observed before death/horizon,3.7,3.7,0.1,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,False,10.0,60.00000000000032,327.6225360640269,1360.0,100.35549829526983,False,239.9999999999997,230.0,0.0,9.999999999999687,1157.7383708866187,1156.5613544885734,99.64450170473017,0.1659013000316918,9eb58b5cb60a9e68,20948c69ba5cd8b4,valid
