d,agent_energy0,pred_energy0,arm,speed,delta_deg,seed,outcome,event_time,censored_at_30s,steps_run,post_death_steps_run,min_separation,min_separation_time,time_chase,time_circle,time_edge_avoid,time_wander,time_sleep,time_ambiguous,time_unidentified,predicate_mismatches,decision_steps,eligible_circle_ticks,eligible_edge_avoid_ticks,nonzero_pivot_ticks,any_edge_ever_in_controller_obs,any_edge_ever_in_pred_obs,first_pred_perception_loss,first_sleep,first_wake_after_sleep,first_below_sprint_threshold,first_sprint_clamp,final_t,final_agent_energy,final_separation,final_pred_energy,pred_asleep_at_end,agent_energy_used,agent_move_cost,agent_turn_cost,pred_displacement_along_escape_from_own_start,pred_dist_from_ref_final,pred_energy_at_kill_pre,pred_energy_at_kill_post,pred_xy_at_kill,killed_agent_energy_pre_removal,post_death_snapshots,post_death_final_pred_xy,post_death_min_dist_to_ref,post_death_wake_events,post_death_sleep_events,runtime_sec,trajectory_digest_norng,trajectory_digest,validity
120,300,101,S10_D+15,10.0,15.0,2,captured,5.5,False,55,100,14.578595859948654,5.5,3.5,2.0,0,0,0,0,0,0,55,20,0,55,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,5.5,,,200.0,False,,27.5,0.34535110447774287,655.421404140714,535.4214041407321,22.42197661894788,200.0,"[-535.421404140714, -0.00013900090380047914]",266.654648895521,"{""+1s"": {""pred_xy"": [-641.8038328206349, 26.068315270108542], ""pred_energy"": 194.3855434277218, ""pred_resting"": false, ""dist_to_ref"": 642.3330264623478}, ""+5s"": {""pred_xy"": [-998.5954463485741, 279.34165233921703], ""pred_energy"": 172.07244437437203, ""pred_resting"": false, ""dist_to_ref"": 1036.9303854163556}, ""+10s"": {""pred_xy"": [-1356.3282393053778, 692.0303577894083], ""pred_energy"": 144.1744091936817, ""pred_resting"": false, ""dist_to_ref"": 1522.6727517228917}}","[-1356.3282393053778, 692.0303577894083]",546.4082305523779,0,0,0.07656179997138679,017e2f2351bb3ae6,7d8be1dc331e9c24,valid
120,300,101,S10_D-15,10.0,-15.0,0,captured,5.5,False,55,100,14.578595859948654,5.5,3.5,2.0,0,0,0,0,0,0,55,20,0,55,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,5.5,,,200.0,False,,27.5,0.34535110447774287,655.421404140714,535.4214041407321,22.42197661894788,200.0,"[-535.421404140714, 0.00013900090380047914]",266.654648895521,"{""+1s"": {""pred_xy"": [-644.7135462964316, 9.111823550742884], ""pred_energy"": 194.42088818374717, ""pred_resting"": false, ""dist_to_ref"": 644.7779323973028}, ""+5s"": {""pred_xy"": [-1065.7300565108262, 125.4200914198982], ""pred_energy"": 172.09295725939663, ""pred_resting"": false, ""dist_to_ref"": 1073.0846903587546}, ""+10s"": {""pred_xy"": [-1581.000495332276, 306.91281271214575], ""pred_energy"": 144.16173819289676, ""pred_resting"": false, ""dist_to_ref"": 1610.5148372019994}}","[-1581.000495332276, 306.91281271214575]",546.4082305523779,0,0,0.06118239997886121,4157d309b6bc343a,350fd7e8d9c133b1,valid
120,300,101,S10_D-15,10.0,-15.0,1,captured,5.5,False,55,100,14.578595859948654,5.5,3.5,2.0,0,0,0,0,0,0,55,20,0,55,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,5.5,,,200.0,False,,27.5,0.34535110447774287,655.421404140714,535.4214041407321,22.42197661894788,200.0,"[-535.421404140714, 0.00013900090380047914]",266.654648895521,"{""+1s"": {""pred_xy"": [-645.2525508775843, 1.295578023260532], ""pred_energy"": 194.42520179625708, ""pred_resting"": false, ""dist_to_ref"": 645.2538515471596}, ""+5s"": {""pred_xy"": [-1083.1104217118645, 10.730983050838404], ""pred_energy"": 172.07394544055725, ""pred_resting"": false, ""dist_to_ref"": 1083.1635793443622}, ""+10s"": {""pred_xy"": [-1630.7233939448897, -17.348527321451], ""pred_energy"": 144.1763348499217, ""pred_resting"": false, ""dist_to_ref"": 1630.8156728948134}}","[-1630.7233939448897, -17.348527321451]",546.4082305523779,0,0,0.11620650009717792,4157d309b6bc343a,8025da3081945c48,valid
120,300,101,S10_D-15,10.0,-15.0,2,captured,5.5,False,55,100,14.578595859948654,5.5,3.5,2.0,0,0,0,0,0,0,55,20,0,55,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,5.5,,,200.0,False,,27.5,0.34535110447774287,655.421404140714,535.4214041407321,22.42197661894788,200.0,"[-535.421404140714, 0.00013900090380047914]",266.654648895521,"{""+1s"": {""pred_xy"": [-643.8578100216328, 15.43812201511355], ""pred_energy"": 194.3855434277218, ""pred_resting"": false, ""dist_to_ref"": 644.0428674686232}, ""+5s"": {""pred_xy"": [-1023.9118491552435, 232.24809893551537], ""pred_energy"": 172.07244437437203, ""pred_resting"": false, ""dist_to_ref"": 1049.9212609999242}, ""+10s"": {""pred_xy"": [-1420.64150531217, 607.601663842579], ""pred_energy"": 144.1744091936817, ""pred_resting"": false, ""dist_to_ref"": 1545.1220238285061}}","[-1420.64150531217, 607.601663842579]",546.4082305523779,0,0,0.1036912000272423,4157d309b6bc343a,aef28711ae810a82,valid
120,300,101,S15_D0,15.0,0.0,0,energy_death,23.0,False,230,100,120,0.0,0,5.3,0,14.3,3.4,0,0,0,196,53,0,0,False,False,5.4,9.6,13.1,6.6,6.6,23.0,,,46.06864262286127,False,,277.5,0.0,2199.4658443535964,2086.4068266014824,,,,,"{""+1s"": {""pred_xy"": [-2189.3645264366396, 171.00967914713328], ""pred_energy"": 40.51286860540145, ""pred_resting"": false, ""dist_to_ref"": 2196.033091731802}, ""+5s"": {""pred_xy"": [-2627.1519892082433, 201.35228209270463], ""pred_energy"": 18.207100830537133, ""pred_resting"": false, ""dist_to_ref"": 2634.8567922953175}, ""+10s"": {""pred_xy"": [-2963.5606699815426, 321.36366266998266], ""pred_energy"": 50.81189891231914, ""pred_resting"": true, ""dist_to_ref"": 2980.9338215307826}}","[-2963.5606699815426, 321.36366266998266]",2097.402291536248,0,1,0.1807132000103593,28c3d7c15d6ec7ee,7cf61739fb8df202,valid
120,300,101,S15_D0,15.0,0.0,1,energy_death,23.0,False,230,100,120,0.0,0,5.3,0,14.3,3.4,0,0,0,196,53,0,0,False,False,5.4,9.6,13.1,6.6,6.6,23.0,,,46.052017630915984,False,,277.5,0.0,2204.262255029238,2109.6493361805383,,,,,"{""+1s"": {""pred_xy"": [-2193.979488262543, 319.3376648075355], ""pred_energy"": 40.4659975552691, ""pred_resting"": false, ""dist_to_ref"": 2217.0977739110876}, ""+5s"": {""pred_xy"": [-2630.9934682555277, 338.3002518615431], ""pred_energy"": 18.132501257470263, ""pred_resting"": false, ""dist_to_ref"": 2652.654084198095}, ""+10s"": {""pred_xy"": [-2987.0688187296264, 383.89423204825107], ""pred_energy"": 50.68623790996411, ""pred_resting"": true, ""dist_to_ref"": 3011.636583193052}}","[-2987.0688187296264, 383.89423204825107]",2120.3504723414144,0,1,0.21093499998096377,156c48a529f25ff1,f0008e0969a50349,valid
120,300,101,S15_D0,15.0,0.0,2,energy_death,23.0,False,230,100,120,0.0,0,5.3,0,14.3,3.4,0,0,0,196,53,0,0,False,False,5.4,9.6,13.1,6.6,6.6,23.0,,,46.071980975342385,False,,277.5,0.0,2208.2661213509436,2094.079133761428,,,,,"{""+1s"": {""pred_xy"": [-2196.4778952356937, 137.26723086724178], ""pred_energy"": 40.50113735068235, ""pred_resting"": false, ""dist_to_ref"": 2200.7629215635616}, ""+5s"": {""pred_xy"": [-2633.317587403365, 144.28166185321606], ""pred_energy"": 18.222667925858648, ""pred_resting"": false, ""dist_to_ref"": 2637.2672815008727}, ""+10s"": {""pred_xy"": [-2985.93179205067, 63.06928033148688], ""pred_energy"": 50.81258783382005, ""pred_resting"": true, ""dist_to_ref"": 2986.597796975759}}","[-2985.93179205067, 63.06928033148688]",2104.66104591226,0,1,0.16930040006991476,07b2d1b3383c07ce,13cfcc8f4a8cc989,valid
120,300,101,S15_D+15,15.0,15.0,0,energy_death,22.9,False,229,100,120,0.0,0,3.5,0,16.0,3.4,0,0,0,195,35,0,35,False,False,3.6,9.6,13.1,6.6,6.6,22.9,,,46.31937206152138,False,,277.0,0.14040876948030245,2009.536277810559,1973.9804736287613,,,,,"{""+1s"": {""pred_xy"": [-1992.6450882144509, 608.7846858224275], ""pred_energy"": 40.77330428181486, ""pred_resting"": false, ""dist_to_ref"": 2083.5674314207085}, ""+5s"": {""pred_xy"": [-2403.767994021736, 761.8416797245918], ""pred_energy"": 18.43618578739079, ""pred_resting"": false, ""dist_to_ref"": 2521.6072878322802}, ""+10s"": {""pred_xy"": [-2679.5406346565132, 1008.5699813151532], ""pred_energy"": 47.503336733961106, ""pred_resting"": true, ""dist_to_ref"": 2863.066785805996}}","[-2679.5406346565132, 1008.5699813151532]",1984.962389385955,0,1,0.16788279998581856,2de0d1730482f786,7656fea1ad3de8db,valid
120,300,101,S15_D+15,15.0,15.0,1,energy_death,22.9,False,229,100,120,0.0,0,3.5,0,16.0,3.4,0,0,0,195,35,0,35,False,False,3.6,9.6,13.1,6.6,6.6,22.9,,,46.36779609724843,False,,277.0,0.14040876948030245,1754.0990693310368,1924.47776288341,,,,,"{""+1s"": {""pred_xy"": [-1731.9429985541656, 1066.5573161122065], ""pred_energy"": 40.79024969896891, ""pred_resting"": false, ""dist_to_ref"": 2034.003701764888}, ""+5s"": {""pred_xy"": [-2087.6359586177614, 1321.354705845477], ""pred_energy"": 18.46183795783391, ""pred_resting"": false, ""dist_to_ref"": 2470.668361875767}, ""+10s"": {""pred_xy"": [-2387.131423554488, 1537.2923070475372], ""pred_energy"": 47.43591574791196, ""pred_resting"": true, ""dist_to_ref"": 2839.3069701300024}}","[-2387.131423554488, 1537.2923070475372]",1935.4413347557856,0,1,0.19301430007908493,b174c32781e500a4,2100fcf9ba3766dd,valid
120,300,101,S15_D+15,15.0,15.0,2,energy_death,22.9,False,229,100,120,0.0,0,3.5,0,16.0,3.4,0,0,0,195,35,0,35,False,False,3.6,9.6,13.1,6.6,6.6,22.9,,,46.36662916045833,False,,277.0,0.14040876948030245,1582.7228187391565,1864.0675354451794,,,,,"{""+1s"": {""pred_xy"": [-1546.7228865306852, 1226.1007539388356], ""pred_energy"": 40.7939947919677, ""pred_resting"": false, ""dist_to_ref"": 1973.7463734044443}, ""+5s"": {""pred_xy"": [-1860.9882891175475, 1525.2266072681668], ""pred_energy"": 18.497673810799746, ""pred_resting"": false, ""dist_to_ref"": 2406.157437856347}, ""+10s"": {""pred_xy"": [-2173.5412129548504, 1729.3760765544357], ""pred_energy"": 47.55423492885359, ""pred_resting"": true, ""dist_to_ref"": 2777.5930260878854}}","[-2173.5412129548504, 1729.3760765544357]",1875.0588146388666,0,1,0.23524810001254082,30fead23e89a1fb0,6afc8b0fb0aa2bed,valid
120,300,101,S15_D-15,15.0,-15.0,0,energy_death,22.9,False,229,100,120,0.0,0,3.5,0,16.0,3.4,0,0,0,195,35,0,35,False,False,3.6,9.6,13.1,6.6,6.6,22.9,,,46.31937206152138,False,,277.0,0.14040876948030245,1562.7543394243585,1852.5255524506397,,,,,"{""+1s"": {""pred_xy"": [-1507.0219940218185, -1250.9943732728116], ""pred_energy"": 40.77330428181486, ""pred_resting"": false, ""dist_to_ref"": 1958.5970010254107}, ""+5s"": {""pred_xy"": [-1766.2903154924788, -1604.8706575072574], ""pred_energy"": 18.43618578739079, ""pred_resting"": false, ""dist_to_ref"": 2386.501897323842}, ""+10s"": {""pred_xy"": [-2078.8141144730553, -1802.9975844990013], ""pred_energy"": 47.503336733961106, ""pred_resting"": true, ""dist_to_ref"": 2751.775501788187}}","[-2078.8141144730553, -1802.9975844990013]",1862.7420910353624,0,1,0.2379729999229312,06e060894b81ee3c,1a8b5741b684449f,valid
120,300,101,S15_D-15,15.0,-15.0,1,energy_death,22.9,False,229,100,120,0.0,0,3.5,0,16.0,3.4,0,0,0,195,35,0,35,False,False,3.6,9.6,13.1,6.6,6.6,22.9,,,46.36779609724843,False,,277.0,0.14040876948030245,1921.6687364450072,1969.2441846273314,,,,,"{""+1s"": {""pred_xy"": [-1876.4582766294097, -875.4438524520565], ""pred_energy"": 40.79024969896891, ""pred_resting"": false, ""dist_to_ref"": 2070.6273452089617}, ""+5s"": {""pred_xy"": [-2218.5183107873436, -1148.2700328042374], ""pred_energy"": 18.46183795783391, ""pred_resting"": false, ""dist_to_ref"": 2498.0687667746406}, ""+10s"": {""pred_xy"": [-2507.878717106969, -1377.61068856572], ""pred_energy"": 47.43591574791196, ""pred_resting"": true, ""dist_to_ref"": 2861.340047769334}}","[-2507.878717106969, -1377.61068856572]",1979.3612038308763,0,1,0.14115019992459565,f3d481b1570ef38e,a85430f6edf13b2d,valid
120,300,101,S15_D-15,15.0,-15.0,2,energy_death,22.9,False,229,100,120,0.0,0,3.5,0,16.0,3.4,0,0,0,195,35,0,35,False,False,3.6,9.6,13.1,6.6,6.6,22.9,,,46.36662916045833,False,,277.0,0.14040876948030245,2008.6983303672241,1979.356629608655,,,,,"{""+1s"": {""pred_xy"": [-1979.508566058632, -653.7656255102092], ""pred_energy"": 40.7939947919677, ""pred_resting"": false, ""dist_to_ref"": 2084.673513094618}, ""+5s"": {""pred_xy"": [-2352.934491474517, -874.654958933932], ""pred_energy"": 18.497673810799746, ""pred_resting"": false, ""dist_to_ref"": 2510.243418148559}, ""+10s"": {""pred_xy"": [-2634.5098171507125, -1119.7705887486318], ""pred_energy"": 47.55423492885359, ""pred_resting"": true, ""dist_to_ref"": 2862.608626426242}}","[-2634.5098171507125, -1119.7705887486318]",1989.6459850887256,0,1,0.16109930002130568,70e2fcfd999401db,ec56a2ec2673de83,valid
120,300,101,S20_D0,20.0,0.0,0,energy_death,20.1,False,201,100,120,0.0,0,2.2,0,14.5,3.4,0,0,0,167,22,0,0,False,False,2.3,10.3,13.8,3.7,3.7,20.1,,,65.92979307786096,False,,280.5,0.0,1901.2501023049363,1783.631829001314,,,,,"{""+1s"": {""pred_xy"": [-1886.9366904572425, 122.36459255055252], ""pred_energy"": 60.377549364123844, ""pred_resting"": false, ""dist_to_ref"": 1890.9000944798206}, ""+5s"": {""pred_xy"": [-2278.1449689074243, 315.66002132839276], ""pred_energy"": 38.093786101072254, ""pred_resting"": false, ""dist_to_ref"": 2299.909943546323}, ""+10s"": {""pred_xy"": [-2682.9421943512452, 684.9372180327882], ""pred_energy"": 10.243971559575495, ""pred_resting"": false, ""dist_to_ref"": 2768.9922013029886}}","[-2682.9421943512452, 684.9372180327882]",1794.301683026929,0,0,0.14861990010831505,02a62d8cb9816d5c,6a906245d94e497b,valid
120,300,101,S20_D0,20.0,0.0,1,energy_death,20.1,False,201,100,120,0.0,0,2.2,0,14.5,3.4,0,0,0,167,22,0,0,False,False,2.3,10.3,13.8,3.7,3.7,20.1,,,66.00694547989923,False,,280.5,0.0,1865.5876032573187,1770.8336430660556,,,,,"{""+1s"": {""pred_xy"": [-1849.7870043928906, -333.04155983980127], ""pred_energy"": 60.46096962581388, ""pred_resting"": false, ""dist_to_ref"": 1879.5288351609165}, ""+5s"": {""pred_xy"": [-2258.6094262564347, -484.02127684624793], ""pred_energy"": 38.15468600756367, ""pred_resting"": false, ""dist_to_ref"": 2309.8902867483325}, ""+10s"": {""pred_xy"": [-2533.2660094876674, -948.7429581298002], ""pred_energy"": 10.26934743685174, ""pred_resting"": false, ""dist_to_ref"": 2705.0970177475065}}","[-2533.2660094876674, -948.7429581298002]",1781.7861980227685,0,0,0.15163360000588,b14347adc75a4383,b1b2e8607c0a037a,valid
120,300,101,S20_D0,20.0,0.0,2,energy_death,20.1,False,201,100,120,0.0,0,2.2,0,14.5,3.4,0,0,0,167,22,0,0,False,False,2.3,10.3,13.8,3.7,3.7,20.1,,,65.96620286314928,False,,280.5,0.0,1855.930307240149,1756.0200938631954,,,,,"{""+1s"": {""pred_xy"": [-1829.5322449796522, 322.2859264886756], ""pred_energy"": 60.394042067609384, ""pred_resting"": false, ""dist_to_ref"": 1857.7019281448115}, ""+5s"": {""pred_xy"": [-2228.4398455699647, 496.38495241746205], ""pred_energy"": 38.123532486025134, ""pred_resting"": false, ""dist_to_ref"": 2283.05544529921}, ""+10s"": {""pred_xy"": [-2717.6640692701467, 741.248535900726], ""pred_energy"": 10.237410728093732, ""pred_resting"": false, ""dist_to_ref"": 2816.939364874037}}","[-2717.6640692701467, 741.248535900726]",1766.6439419748572,0,0,0.1530421000206843,852dcd3a313ce6cf,62b16c3786b11e84,valid
120,300,101,S20_D+15,20.0,15.0,0,energy_death,20.0,False,200,100,120,0.0,0,1.3,0,15.3,3.4,0,0,0,166,13,0,13,False,False,1.4,13.5,17.0,3.7,3.7,20.0,,,84.34455030473983,False,,280.0,0.0860399257585982,1681.4075069796663,1669.7225416075241,,,,,"{""+1s"": {""pred_xy"": [-1662.1160569844742, 635.6458748915866], ""pred_energy"": 78.79370461172094, ""pred_resting"": false, ""dist_to_ref"": 1779.5155141645455}, ""+5s"": {""pred_xy"": [-2019.0602454200134, 887.1717422144175], ""pred_energy"": 56.50294283933398, ""pred_resting"": false, ""dist_to_ref"": 2205.3747923696073}, ""+10s"": {""pred_xy"": [-2368.015058394466, 1309.8855194059834], ""pred_energy"": 28.651463540174937, ""pred_resting"": false, ""dist_to_ref"": 2706.158788898469}}","[-2368.015058394466, 1309.8855194059834]",1680.7225247542622,0,0,0.1547770999604836,5c21131306a915de,9d2649ae5e41dad9,valid
120,300,101,S20_D+15,20.0,15.0,1,energy_death,20.0,False,200,100,120,0.0,0,1.3,0,15.3,3.4,0,0,0,166,13,0,13,False,False,1.4,13.5,17.0,3.7,3.7,20.0,,,84.42278107316488,False,,280.0,0.0860399257585982,1820.6956587781433,1702.300328426804,,,,,"{""+1s"": {""pred_xy"": [-1806.4304225103142, 44.13736152624824], ""pred_energy"": 78.88774460645043, ""pred_resting"": false, ""dist_to_ref"": 1806.9695564821482}, ""+5s"": {""pred_xy"": [-2216.303423357116, -101.58870708483937], ""pred_energy"": 56.57849194615319, ""pred_resting"": false, ""dist_to_ref"": 2218.6304626484425}, ""+10s"": {""pred_xy"": [-2500.5667591213114, -562.2214946600079], ""pred_energy"": 28.678863905722707, ""pred_resting"": false, ""dist_to_ref"": 2562.9918310209637}}","[-2500.5667591213114, -562.2214946600079]",1712.4792964773324,0,0,0.15025019994936883,36dd8e67ca1ee6f4,98ef6be33ce45a0f,valid
120,300,101,S20_D+15,20.0,15.0,2,energy_death,20.0,False,200,100,120,0.0,0,1.3,0,15.3,3.4,0,0,0,166,13,0,13,False,False,1.4,13.5,17.0,3.7,3.7,20.0,,,84.35542083453755,False,,280.0,0.0860399257585982,1435.26857974609,1558.6369223487893,,,,,"{""+1s"": {""pred_xy"": [-1332.6066994362818, 944.8721719206951], ""pred_energy"": 78.78828452882787, ""pred_resting"": false, ""dist_to_ref"": 1633.5923716314887}, ""+5s"": {""pred_xy"": [-1471.3048727073128, 1357.4627015168207], ""pred_energy"": 56.5266683964414, ""pred_resting"": false, ""dist_to_ref"": 2001.8598888188021}, ""+10s"": {""pred_xy"": [-1609.8254770386948, 1886.9944169176524], ""pred_energy"": 28.645066919896163, ""pred_resting"": false, ""dist_to_ref"": 2480.380211983891}}","[-1609.8254770386948, 1886.9944169176524]",1565.8272273938721,0,0,0.13137379998806864,2da62d2397e74c12,3bcfc0aa121abf57,valid
120,300,101,S20_D-15,20.0,-15.0,0,energy_death,20.0,False,200,100,120,0.0,0,1.3,0,15.3,3.4,0,0,0,166,13,0,13,False,False,1.4,13.5,17.0,3.7,3.7,20.0,,,84.34455030473983,False,,280.0,0.0860399257585982,1672.0709243453102,1668.2680668832595,,,,,"{""+1s"": {""pred_xy"": [-1650.7397723986187, -660.1651316064817], ""pred_energy"": 78.79370461172094, ""pred_resting"": false, ""dist_to_ref"": 1777.8525802685797}, ""+5s"": {""pred_xy"": [-2073.284882407729, -770.3016178306098], ""pred_energy"": 56.50294283933398, ""pred_resting"": false, ""dist_to_ref"": 2211.758301906627}, ""+10s"": {""pred_xy"": [-2621.385327326964, -763.7976801825307], ""pred_energy"": 28.651463540174937, ""pred_resting"": false, ""dist_to_ref"": 2730.39336553862}}","[-2621.385327326964, -763.7976801825307]",1679.1715857313338,0,0,0.1664578999625519,657f4eef18fca494,fdc9003d4b93e872,valid
120,300,101,S20_D-15,20.0,-15.0,1,energy_death,20.0,False,200,100,120,0.0,0,1.3,0,15.3,3.4,0,0,0,166,13,0,13,False,False,1.4,13.5,17.0,3.7,3.7,20.0,,,84.42278107316488,False,,280.0,0.0860399257585982,1366.7154903941828,1631.4891113955844,,,,,"{""+1s"": {""pred_xy"": [-1292.2676585346735, -1152.3101316448092], ""pred_energy"": 78.88774460645043, ""pred_resting"": false, ""dist_to_ref"": 1731.4081958873721}, ""+5s"": {""pred_xy"": [-1445.6597474075197, -1559.3762576823701], ""pred_energy"": 56.57849194615319, ""pred_resting"": false, ""dist_to_ref"": 2126.402224015449}, ""+10s"": {""pred_xy"": [-1277.4889070990348, -2073.8728830541877], ""pred_energy"": 28.678863905722707, ""pred_resting"": false, ""dist_to_ref"": 2435.7599723348308}}","[-1277.4889070990348, -2073.8728830541877]",1641.0746386942915,0,0,0.150018599932082,402f8aacfc68627d,84ebba7f6d5ecdae,valid
120,300,101,S20_D-15,20.0,-15.0,2,energy_death,20.0,False,200,100,120,0.0,0,1.3,0,15.3,3.4,0,0,0,166,13,0,13,False,False,1.4,13.5,17.0,3.7,3.7,20.0,,,84.35542083453755,False,,280.0,0.0860399257585982,1699.995322547068,1602.188179323964,,,,,"{""+1s"": {""pred_xy"": [-1674.084493709739, -208.88656633546816], ""pred_energy"": 78.78828452882787, ""pred_resting"": false, ""dist_to_ref"": 1687.066237488859}, ""+5s"": {""pred_xy"": [-2078.6875747145514, -48.37340418811891], ""pred_energy"": 56.5266683964414, ""pred_resting"": false, ""dist_to_ref"": 2079.2503503679904}, ""+10s"": {""pred_xy"": [-2572.4689854286707, 187.7869520803397], ""pred_energy"": 28.645066919896163, ""pred_resting"": false, ""dist_to_ref"": 2579.313982508535}}","[-2572.4689854286707, 187.7869520803397]",1610.4366021790395,0,0,0.16539490001741797,a0b343ad5d5c4487,686344efdb006815,valid
120,300,200,S10_D0,10.0,0.0,0,captured,2.2,False,22,100,10.0,2.2,1.3,0.9,0,0,0,0,0,0,22,9,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,2.2,,,200.0,False,,11.0,0.0,330.0,210.0,143.89999999999975,200.0,"[-210.0, 0.0]",286.7999999999995,"{""+1s"": {""pred_xy"": [-319.79050629054746, -3.375178579291969], ""pred_energy"": 194.41896816549297, ""pred_resting"": false, ""dist_to_ref"": 319.8083171901675}, ""+5s"": {""pred_xy"": [-753.415309092069, -60.78903433386495], ""pred_energy"": 172.09134028051253, ""pred_resting"": false, ""dist_to_ref"": 755.8637011191513}, ""+10s"": {""pred_xy"": [-1296.9681971583577, 3.6979823398924054], ""pred_energy"": 144.18574528160113, ""pred_resting"": false, ""dist_to_ref"": 1296.9734690862365}}","[-1296.9681971583577, 3.6979823398924054]",221.0,0,0,0.04779390001203865,22c73cc5d73bbcf1,89fa2bc41f4a8ff2,valid
120,300,200,S10_D0,10.0,0.0,1,captured,2.2,False,22,100,10.0,2.2,1.3,0.9,0,0,0,0,0,0,22,9,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,2.2,,,200.0,False,,11.0,0.0,330.0,210.0,143.89999999999975,200.0,"[-210.0, 0.0]",286.7999999999995,"{""+1s"": {""pred_xy"": [-317.1025987361145, -22.517504840056063], ""pred_energy"": 194.43500562266468, ""pred_resting"": false, ""dist_to_ref"": 317.9010791888244}, ""+5s"": {""pred_xy"": [-731.2296510670667, -163.557119660235], ""pred_energy"": 172.10548530112587, ""pred_resting"": false, ""dist_to_ref"": 749.2981609421022}, ""+10s"": {""pred_xy"": [-1248.1333985728352, -345.9109993610582], ""pred_energy"": 144.15977788825037, ""pred_resting"": false, ""dist_to_ref"": 1295.1800647446446}}","[-1248.1333985728352, -345.9109993610582]",221.0,0,0,0.0361278000054881,22c73cc5d73bbcf1,588f8c0a2e636999,valid
120,300,200,S10_D0,10.0,0.0,2,captured,2.2,False,22,100,10.0,2.2,1.3,0.9,0,0,0,0,0,0,22,9,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,2.2,,,200.0,False,,11.0,0.0,330.0,210.0,143.89999999999975,200.0,"[-210.0, 0.0]",286.7999999999995,"{""+1s"": {""pred_xy"": [-319.03917010861187, -12.505178136800168], ""pred_energy"": 194.44729769069414, ""pred_resting"": false, ""dist_to_ref"": 319.2841548586852}, ""+5s"": {""pred_xy"": [-739.6425858206094, -21.492967710721132], ""pred_energy"": 172.08410962276412, ""pred_resting"": false, ""dist_to_ref"": 739.9547975521286}, ""+10s"": {""pred_xy"": [-1256.610959750201, 149.2018334041768], ""pred_energy"": 144.15800151876172, ""pred_resting"": false, ""dist_to_ref"": 1265.4375888424877}}","[-1256.610959750201, 149.2018334041768]",221.0,0,0,0.03988150006625801,22c73cc5d73bbcf1,ce75db71808e5058,valid
120,300,200,S10_D+15,10.0,15.0,0,captured,3.1,False,31,100,11.504004399844865,3.1,1.1,2.0,0,0,0,0,0,0,31,20,0,31,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,3.1,,,200.0,False,,15.5,0.3471901954343366,418.5862249294105,298.589687654256,120.61524372128711,200.0,"[-298.5862249294105, 1.4380041271288064]",281.05280980456496,"{""+1s"": {""pred_xy"": [-408.38502488760787, -0.7629713720916698], ""pred_energy"": 194.43602773729242, ""pred_resting"": false, ""dist_to_ref"": 408.3857376032698}, ""+5s"": {""pred_xy"": [-845.2561680847139, -10.016951106599663], ""pred_energy"": 172.10733454705985, ""pred_resting"": false, ""dist_to_ref"": 845.3155203796545}, ""+10s"": {""pred_xy"": [-1378.7020335863344, 115.41976428380258], ""pred_energy"": 144.18951959980032, ""pred_resting"": false, ""dist_to_ref"": 1383.5248531928953}}","[-1378.7020335863344, 115.41976428380258]",309.58965897066724,0,0,0.05692440003622323,c721d7370f8fe8bc,fdcc23911d4616f7,valid
120,300,200,S10_D+15,10.0,15.0,1,captured,3.1,False,31,100,11.504004399844865,3.1,1.1,2.0,0,0,0,0,0,0,31,20,0,31,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,3.1,,,200.0,False,,15.5,0.3471901954343366,418.5862249294105,298.589687654256,120.61524372128711,200.0,"[-298.5862249294105, 1.4380041271288064]",281.05280980456496,"{""+1s"": {""pred_xy"": [-407.35826851258116, -9.554088255240458], ""pred_energy"": 194.41266615450715, ""pred_resting"": false, ""dist_to_ref"": 407.4702928164912}, ""+5s"": {""pred_xy"": [-845.5471943202019, -9.498205135846547], ""pred_energy"": 172.1041519512804, ""pred_resting"": false, ""dist_to_ref"": 845.6005402810289}, ""+10s"": {""pred_xy"": [-1392.9916327792607, -45.92044869216261], ""pred_energy"": 144.15268752484278, ""pred_resting"": false, ""dist_to_ref"": 1393.7483189590293}}","[-1392.9916327792607, -45.92044869216261]",309.58965897066724,0,0,0.048268300015479326,c721d7370f8fe8bc,84761a6808ad2dad,valid
